"FISCAL_YYYY","FISCAL_MONTH","BUSINESS_UNIT","BILL_TO_CUSTOMER_NUMBER","MANUFACTURER","PART_NUMBER","WAREHOUSE","ITEM","APFC_LEVEL_1","NSB","COST","GPD","INV_QTY","NETBOOKING","LOST_FLAG"
2019,4,"BRANCH-HONGKONG1",2300834,"ADI","ADXL1002BCPZ-RL7","A01","ADXL1002BCPZ-RL7^ADI","Semiconductor",72150,68752.5,3397.5,3000,0,1
2019,4,"BRANCH-HONGKONG1",2300834,"ADI","ADXL362BCCZ-R2","A01","ADXL362BCCZ-R2^ADI","Semiconductor",0,0,0,0,13545,0
2019,4,"BRANCH-HONGKONG1",2300834,"ADI","ADXL362BCCZ-RL7","A01","ADXL362BCCZ-RL7^ADI","Semiconductor",0,0,0,0,4515,0
2019,4,"BRANCH-HONGKONG1",2300834,"ADI","LTC4099EUDC#TRPBF","A01","LTC4099EUDC#TRPBF^ADI-CSP3","Semiconductor",5400,4865.275,534.725,2500,0,1
2019,4,"BRANCH-HONGKONG1",2089960,"TI","COP8SGR728M8/NOPB","A01","COP8SGR728M8/NOPB^TI-CSP1","Semiconductor",6869.38687117033,6461.58604,407.800831170332,1586,0.103300107859354,1
2019,4,"BRANCH-HONGKONG1",2089960,"TI","COPEG884-CEK/WM/E7000968","A01","COPEG884-CEK/WM/E7000968^TI-CSP1","Semiconductor",0,0,0,0,22107.1692723609,0
2019,4,"BRANCH-HONGKONG1",2300834,"NXP","MCIMX6U5DVM10AC","A01","MCIMX6U5DVM10AC^NXP","Semiconductor",9504,9174.3312,329.668799999999,480,0,1
2019,4,"BRANCH-HONGKONG1",2090224,"ADI","AD8629ARZ-REEL7","A01","AD8629ARZ-REEL7^ADI","Semiconductor",5100.83398197338,4611.89692208518,488.937059888199,5000,1.67764068225267,1
2019,4,"BRANCH-HONGKONG1",2299994,"ADI","AD8532ARUZ-REEL","A01","AD8532ARUZ-REEL^ADI","Semiconductor",1146.56984521307,1013.59959233072,132.970252882349,2500,0,1
2019,4,"BRANCH-HONGKONG1",2317856,"ADI","AD7243ARZ-REEL","A01","AD7243ARZ-REEL^ADI","Semiconductor",17140,16623.04,516.959999999999,2000,0,1
2019,4,"BRANCH-HONGKONG1",2317856,"ADI","ADM9690ARNZ","A01","ADM9690ARNZ^ADI","Semiconductor",3669.12,3556.1064,113.013600000001,1960,0,1
2019,4,"BRANCH-HONGKONG1",2090356,"ADI","AD8039ARZ-REEL7","A01","AD8039ARZ-REEL7^ADI","Semiconductor",0,0,0,0,11833.8518027436,0
2019,4,"BRANCH-HONGKONG1",2090356,"NXP","NX3DV3899HR,115","A01","NX3DV3899HR,115^NXP","Semiconductor",803.243574051407,762.867197062423,40.3763769889841,3000,803.458698396908,1
2019,4,"BRANCH-HONGKONG1",2317000,"NXP","LPC1837JBD144E","A01","LPC1837JBD144E^NXP","Semiconductor",0,0,0,0,-4104,0
2019,4,"BRANCH-HONGKONG1",2334281,"ADI","LTC4002ES8-8.4#TRPBF","A01","LTC4002ES8-8.4#TRPBF^ADI","Semiconductor",0,0,0,0,6650,0
2019,4,"BRANCH-HONGKONG1",2334281,"TI","DRV8809PAP","A01","DRV8809PAP^TI","Semiconductor",-4706.75,-4372.2195,-334.5305,-1405,-4706.75,1
2019,4,"BRANCH-HONGKONG1",2088558,"TI","LM324DR","A01","LM324DR^TI","Semiconductor",163.75,125.4,38.35,2500,0,1
2019,4,"BRANCH-HONGKONG1",2088558,"TI","LM339DR","A01","LM339DR^TI","Semiconductor",695,573.1,121.9,12500,278,1
2019,4,"BRANCH-HONGKONG1",2088558,"TI","LM358DR","A01","LM358DR^TI","Semiconductor",4550,4328.625,221.375,87500,0,1
2019,4,"BRANCH-HONGKONG1",2088568,"ADI","AD588ARWZ","A01","AD588ARWZ^ADI","Semiconductor",0,0,0,0,869.5,0
2019,4,"BRANCH-HONGKONG1",2088568,"ADI","AD7836ASZ","A01","AD7836ASZ^ADI","Semiconductor",0,0,0,0,637,0
2019,4,"BRANCH-HONGKONG1",2088568,"ADI","ADG426BRSZ","A01","ADG426BRSZ^ADI","Semiconductor",0,0,0,0,473.76,0
2019,4,"BRANCH-HONGKONG1",2088568,"ADI","LT8609SEV#PBF","A01","LT8609SEV#PBF^ADI-CSP1","Semiconductor",3307.2,2960.03136,347.16864,1248,0,1
2019,4,"BRANCH-HONGKONG1",2090596,"ADI","AD5206BRUZ10-RL7","A01","AD5206BRUZ10-RL7^ADI","Semiconductor",0,0,0,0,1860,0
2019,4,"BRANCH-HONGKONG1",2090596,"ADI","ADAU1761BCPZ-R7","A01","ADAU1761BCPZ-R7^ADI","Semiconductor",2775,2613.57,161.43,1500,0,1
2019,4,"BRANCH-HONGKONG1",2090596,"ADI","ADP150AUJZ-3.0-R7","A01","ADP150AUJZ-3.0-R7^ADI-CSP1","Semiconductor",0,0,0,0,7290,0
2019,4,"BRANCH-HONGKONG1",2090596,"ADI","ADP171AUJZ-R7","A01","ADP171AUJZ-R7^ADI-CSP1","Semiconductor",1740,1684.62,55.3799999999999,6000,0,1
2019,4,"BRANCH-HONGKONG1",2088568,"NXP","MPC555LFMVR40","A01","MPC555LFMVR40^NXP","Semiconductor",9700,9323.998,376.002,200,270,1
2019,4,"BRANCH-HONGKONG1",2088568,"NXP","TJA1041AT/CM,118","A01","TJA1041AT/CM,118^NXP","Semiconductor",3800,3343.05,456.95,5000,0,1
2019,4,"BRANCH-HONGKONG1",2090694,"NXP","TDA1308T/N2,115","A01","TDA1308T/N2,115^NXP","Semiconductor",0,0,0,0,592.619014254958,0
2019,4,"BRANCH-HONGKONG1",2342433,"NXP","DSPB56367AG150","A01","DSPB56367AG150^NXP","Semiconductor",5400,5045.04,354.96,600,27000,1
2019,4,"BRANCH-HONGKONG1",2088568,"TI","SN74AHC573DWR","A01","SN74AHC573DWR^TI","Semiconductor",504,444.28,59.72,4000,-252,1
2019,4,"BRANCH-HONGKONG1",2088646,"ADI","LT3014EDD#TRPBF","A01","LT3014EDD#TRPBF^ADI","Semiconductor",0,0,0,0,28800,0
2019,4,"BRANCH-HONGKONG1",2088675,"ADI","ADM823SYKSZ-R7","A01","ADM823SYKSZ-R7^ADI-CSP1","Semiconductor",4500,4287.51,212.49,9000,0,1
2019,4,"BRANCH-HONGKONG1",2091261,"ADI","AD8532ARUZ","A01","AD8532ARUZ^ADI","Semiconductor",0,0,0,0,599.915828136358,0
2019,4,"BRANCH-HONGKONG1",2379164,"ADI","AD674BBD","A01","AD674BBD^ADI","Semiconductor",11762.4,10821.84272,940.557280000001,208,0,1
2019,4,"BRANCH-HONGKONG1",2379164,"ADI","AD677BD","A01","AD677BD^ADI","Semiconductor",8024,7382.049,641.951,100,0,1
2019,4,"BRANCH-HONGKONG1",2088675,"NXP","TJA1051T/3/1J","A01","TJA1051T/3/1J^NXP","Semiconductor",2332.5,2220.3,112.2,7500,0,1
2019,4,"BRANCH-HONGKONG1",2088711,"NXP","BAP70Q,125","A01","BAP70Q,125^NXP","Semiconductor",16104,15304.08,799.920000000002,132000,0,1
2019,4,"BRANCH-HONGKONG1",2091734,"ADI","AD9129BBCZ","A01","AD9129BBCZ^ADI","Semiconductor",590,562.1426,27.8574000000001,10,0,1
2019,4,"BRANCH-HONGKONG1",2091734,"ADI","ADSP-21469KBCZ4-02","A01","ADSP-21469KBCZ4-02^ADI-CSP1","Semiconductor",0,0,0,0,2345.28,0
2019,4,"BRANCH-HONGKONG1",2091734,"ADI","ADV7619KSVZ","A01","ADV7619KSVZ^ADI-CSP1","Semiconductor",1417.5,1371.0978,46.4022000000002,270,2835,1
2019,4,"BRANCH-HONGKONG1",2088986,"ADI","AD8221ARZ","A01","AD8221ARZ^ADI","Semiconductor",2763.6,2632.3192,131.2808,980,0,1
2019,4,"BRANCH-HONGKONG1",2091734,"NXP","PCA9514ADP,118","A01","PCA9514ADP,118^NXP","Semiconductor",0,0,0,0,-2250,0
2019,4,"BRANCH-HONGKONG1",2089481,"NXP","LPC802M001JDH20FP","A01","LPC802M001JDH20FP^NXP","Semiconductor",0,0,0,0,11715,0
2019,4,"BRANCH-HONGKONG1",2089481,"NXP","LPC824M201JHI33Y","A01","LPC824M201JHI33Y^NXP","Semiconductor",0,0,0,0,2580,0
2019,4,"BRANCH-HONGKONG1",2089481,"NXP","MC34674DEPR2","A01","MC34674DEPR2^NXP","Semiconductor",0,0,0,0,7641,0
2019,4,"BRANCH-HONGKONG1",2089481,"NXP","OM964003HNY","A01","OM964003HNY^NXP-CSP1","Default APFC",0,0,0,0,22680,0
2019,4,"BRANCH-HONGKONG1",2089481,"NXP","QN9080DHNY","A01","QN9080DHNY^NXP","Semiconductor",0,0,0,0,47970,0
2019,4,"BRANCH-HONGKONG1",2089518,"ADI","LT1529CQ#TRPBF","A01","LT1529CQ#TRPBF^ADI-CSP1","Semiconductor",22342.5,20183.31,2159.19,6750,0,1
2019,4,"BRANCH-HONGKONG1",2091977,"ADI","ADR392AUJZ-REEL7","A01","ADR392AUJZ-REEL7^ADI","Semiconductor",0,0,0,0,-2413.91171412192,0
2019,4,"BRANCH-HONGKONG1",2091977,"ADI","ADSP-BF592KCPZ","A01","ADSP-BF592KCPZ^ADI","Semiconductor",0,0,0,0,0.000000000000455,0
2019,4,"BRANCH-HONGKONG1",2089614,"ADI","LT1610CS8#TRPBF","A01","LT1610CS8#TRPBF^ADI","Semiconductor",0,0,0,0,4239.12489163139,0
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","AD549KHZ","A01","AD549KHZ^ADI","Semiconductor",0,0,0,0,1616.4,0
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","AD549LHZ","A01","AD549LHZ^ADI","Semiconductor",0,0,0,0,23435,0
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LT1012S8#PBF","A01","LT1012S8#PBF^ADI","Semiconductor",0,0,0,0,2480,0
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LT1021DCS8-10#PBF","A01","LT1021DCS8-10#PBF^ADI-CSP1","Semiconductor",1800,1556.892,243.108,600,1200,1
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LT1615IS5#TRMPBF","A01","LT1615IS5#TRMPBF^ADI","Semiconductor",0,0,0,0,4750,0
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LTC201ACS#PBF","A01","LTC201ACS#PBF^ADI-CSP1","Semiconductor",9625,8272.9955,1352.0045,3850,0,1
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LTC3704EMS#PBF","A01","LTC3704EMS#PBF^ADI-CSP1","Semiconductor",423.9,304.08,119.82,200,-2.00600000000003,1
2019,4,"BRANCH-HONGKONG1",2089848,"ADI","LTC6992IS6-1#TRMPBF","A01","LTC6992IS6-1#TRMPBF^ADI-CSP1","Semiconductor",930,881.83,48.17,500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2151667,"ADI","OP284ESZ","A01","OP284ESZ^ADI","Semiconductor",0,0,0,0,-740.88,0
2019,4,"LARGE-MEGA-HONGKONG",2088385,"TI","SN74HCT14DR","A01","SN74HCT14DR^TI","Semiconductor",132.5,126.475,6.02500000000001,2500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2088384,"TI","SN74HCT244PWR","A01","SN74HCT244PWR^TI","Semiconductor",173,165.6,7.40000000000003,2000,0,1
2019,4,"BRANCH-HONGKONG1",2399565,"ADI","ADF4158WCCPZ","A01","ADF4158WCCPZ^ADI-CSP1","Semiconductor",0,0,0,0,12.6149515170472,0
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD524ARZ-16","A01","AD524ARZ-16^ADI","Semiconductor",-15716.8,-14966.3228,-750.477199999999,-2068,-15716.8,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD734ANZ","A01","AD734ANZ^ADI","Semiconductor",0,0,0,0,1010.25,0
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD7795BRUZ","A01","AD7795BRUZ^ADI","Semiconductor",-7799.6,-5790.38088,-2009.21912,-2108,-10323,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD7862ARSZ-10","A01","AD7862ARSZ-10^ADI","Semiconductor",445.2,315.8376,129.3624,40,11.13,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD826ARZ","A01","AD826ARZ^ADI","Semiconductor",823.2,782.74168,40.4583200000001,392,-8232,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","AD8403ARZ100-REEL","A01","AD8403ARZ100-REEL^ADI","Semiconductor",0,0,0,0,-8280,0
2019,4,"BRANCH-HONGKONG1",2089013,"ADI","LTC4412ES6#TRPBF","A01","LTC4412ES6#TRPBF^ADI","Semiconductor",5950,5524.1,425.900000000001,5000,8925,1
2019,4,"BRANCH-HONGKONG1",2089296,"ADI","LTC2052CS#PBF","A01","LTC2052CS#PBF^ADI","Semiconductor",0,0,0,0,3212,0
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","AD5161BRMZ5","A01","AD5161BRMZ5^ADI","Semiconductor",533.455732354141,518.959608323133,14.4961240310079,800,5863.45279196871,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","AD71108ARWZ-RL","A01","AD71108ARWZ-RL^ADI-CSP1","Semiconductor",0,0,0,0,13326.0290726562,0
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","AD7683BRMZ","A01","AD7683BRMZ^ADI","Semiconductor",0,0,0,0,2024.51173990037,0
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","AD7691BRMZ","A01","AD7691BRMZ^ADI","Semiconductor",7651.30454742533,7125.60955392894,525.694993496391,500,7643.99373192514,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","AD8605ARTZ-R2","A01","AD8605ARTZ-R2^ADI","Semiconductor",538.250844002802,527.069877062233,11.1809669405694,500,1614.79367586919,1
2019,4,"BRANCH-HONGKONG1",2090943,"NXP","MMRF1014NT1","A01","MMRF1014NT1^NXP","Semiconductor",0,0,0,0,-6200,0
2019,4,"BRANCH-HONGKONG1",2228614,"ADI","AD8038AKSZ-REEL7","A01","AD8038AKSZ-REEL7^ADI","Semiconductor",4191.81543251624,4013.87573851238,177.939694003855,6000,0,1
2019,4,"BRANCH-HONGKONG1",2228614,"ADI","AD8237ARMZ-R7","A01","AD8237ARMZ-R7^ADI","Semiconductor",3188.26722385372,3040.79706685964,147.470156994081,4000,0.2236624264998,1
2019,4,"BRANCH-HONGKONG1",2267384,"TI","SN27Z562YPHR","A01","SN27Z562YPHR^TI-CSP1","Default APFC",0,0,0,0,550267.2,0
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADG333ABRZ-REEL","A01","ADG333ABRZ-REEL^ADI","Semiconductor",-15400,-13409.9,-1990.1,-7000,-22000,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADG411BRZ","A01","ADG411BRZ^ADI","Semiconductor",-8173.44,-7991.72544,-181.714560000001,-4128,-8173.44,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADSP-2191MKSTZ-160","A01","ADSP-2191MKSTZ-160^ADI","Semiconductor",409.5,377.8194,31.6806,21,0,1
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADUM3400CRWZ-RL","A01","ADUM3400CRWZ-RL^ADI-CSP1","Semiconductor",0,0,0,0,-17600,0
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADUM5402CRWZ","A01","ADUM5402CRWZ^ADI","Semiconductor",0,0,0,0,-8068.96,0
2019,4,"BRANCH-HONGKONG1",2092223,"ADI","ADUM5402CRWZ","A01","ADUM5402CRWZ^ADI-CSP1","Semiconductor",-1947.68,-1847.44686,-100.23314,-329,-7790.72,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","ADG419BRMZ","A01","ADG419BRMZ^ADI","Semiconductor",0,0,0,0,2439.9627992305,0
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","ADG511BRZ","A01","ADG511BRZ^ADI","Semiconductor",6136.13605962163,5305.09630422319,831.039755398435,2256,0,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","ADG709BRUZ","A01","ADG709BRUZ^ADI","Semiconductor",274.932161284158,268.563714886298,6.36844639785977,192,550.19780530332,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","LT1121CST-3.3#PBF","A01","LT1121CST-3.3#PBF^ADI-CSP2","Semiconductor",1241.34764977429,1106.8504169961,134.497232778189,780,0,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","LT1424CN8-5#PBF","A01","LT1424CN8-5#PBF^ADI-CSP1","Semiconductor",1960.64679027774,1786.46962432095,174.177165956796,750,0,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","LT3009ESC8-3.3#TRMPBF","A01","LT3009ESC8-3.3#TRMPBF^ADI-CSP1","Semiconductor",0,0,0,0,999.96178003134,0
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","LTC1877EMS8#PBF","A01","LTC1877EMS8#PBF^ADI-CSP2","Semiconductor",2803.61921753536,2483.31974002804,320.299477507328,1000,0,1
2019,4,"BRANCH-HONGKONG1",2089573,"ADI","SMP04EPZ","A01","SMP04EPZ^ADI","Semiconductor",6562.83483851217,6171.0476618705,391.787176641666,1225,0,1
2019,4,"BRANCH-HONGKONG1",2090005,"TI","SN74AHC125PWR","A01","SN74AHC125PWR^TI","Semiconductor",0,0,0,0,118.440512009791,0
2019,4,"BRANCH-HONGKONG1",2090101,"ADI","ADSP-21489KSWZ-4B","A01","ADSP-21489KSWZ-4B^ADI-CSP4","Semiconductor",6940,6182.96,757.040000000001,1000,0,1
2019,4,"BRANCH-HONGKONG1",2228589,"ADI","LTC3630IMSE#TRPBF","A01","LTC3630IMSE#TRPBF^ADI","Semiconductor",0,0,0,0,8025,0
2019,4,"LARGE-MEGA-HONGKONG",2088387,"ADI","LTC3200EMS8#TRPBF","A01","LTC3200EMS8#TRPBF^ADI","Semiconductor",0,0,0,0,11000,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","AD5420ACPZ-REEL7","A01","AD5420ACPZ-REEL7^ADI","Semiconductor",0,0,0,0,2708.625,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","AD5620BRJZ-1500RL7","A01","AD5620BRJZ-1500RL7^ADI","Semiconductor",0,0,0,0,915.95,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","AD5676RARUZ-REEL7","A01","AD5676RARUZ-REEL7^ADI","Semiconductor",2546,1798.7338,747.2662,190,0,1
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","AD7683ARMZRL7","A01","AD7683ARMZRL7^ADI","Semiconductor",0,0,0,0,4407,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","ADSP-BF536BBCZ-4A","A01","ADSP-BF536BBCZ-4A^ADI","Semiconductor",0,0,0,0,20995.2162,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","ADUM2201BRWZ-RL","A01","ADUM2201BRWZ-RL^ADI","Default APFC",2000,1925.84,74.1600000000001,1000,0,1
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","OP249GSZ-REEL7","A01","OP249GSZ-REEL7^ADI","Semiconductor",0,0,0,0,-13754.7,0
2019,4,"BRANCH-HONGKONG1",2088641,"ADI","OP295GSZ-REEL7","A01","OP295GSZ-REEL7^ADI","Semiconductor",2606.4,2523.87,82.5300000000002,3000,0.000000000000227,1
2019,4,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH32CTJ","A01","MC9S08SH32CTJ^NXP","Semiconductor",0,0,0,0,4950,0
2019,4,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH8CTGR","A01","MC9S08SH8CTGR^NXP","Semiconductor",0,0,0,0,4065,0
2019,4,"BRANCH-HONGKONG1",2089573,"NXP","SA612AD/01,118","A01","SA612AD/01,118^NXP","Semiconductor",5548.7524873718,5320.87096280422,227.88152456758,7500,-3696.29223651172,1
2019,4,"BRANCH-HONGKONG1",2089573,"TI","LM393ADR","A01","LM393ADR^TI","Semiconductor",141.091789285942,128.747053952481,12.3447353334607,2500,141.091789285942,1
2019,4,"BRANCH-HONGKONG1",2090153,"NXP","TEA18362T/1J","A01","TEA18362T/1J^NXP","Semiconductor",0,0,0,0,2078.68107749435,0
2019,4,"BRANCH-HONGKONG1",2090949,"NXP","MPL3115A2R1","A01","MPL3115A2R1^NXP","Semiconductor",2400,2170.12,229.88,2000,0,1
2019,4,"BRANCH-HONGKONG1",2090949,"NXP","MPXV2010DP","A01","MPXV2010DP^NXP","Semiconductor",0,0,0,0,4960,0
2019,4,"BRANCH-HONGKONG1",2228589,"NXP","MC9S08QE128CLK","A01","MC9S08QE128CLK^NXP","Semiconductor",4573.125,4139.9775,433.1475,1350,0,1
2019,4,"BRANCH-HONGKONG1",2228589,"NXP","MCHC908QY1CDWER","A01","MCHC908QY1CDWER^NXP","Semiconductor",0,0,0,0,5400,0
2019,4,"BRANCH-HONGKONG1",2228589,"NXP","MMA8652FCR1","A01","MMA8652FCR1^NXP","Semiconductor",0,0,0,0,49680,0
2019,4,"BRANCH-HONGKONG1",2228589,"NXP","PCF8551BTT/AJ","A01","PCF8551BTT/AJ^NXP","Semiconductor",0,0,0,0,800,0
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","AD829ARZ-REEL","A01","AD829ARZ-REEL^ADI","Semiconductor",0,0,0,0,6750,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADG408BRZ-REEL7","A01","ADG408BRZ-REEL7^ADI","Semiconductor",578,557.48,20.5200000000001,1000,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADG452BRZ-REEL7","A01","ADG452BRZ-REEL7^ADI","Semiconductor",0,0,0,0,1960,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADG452BRZ-REEL7","A01","ADG452BRZ-REEL7^ADI","Semiconductor",1960,1875.16,84.8400000000002,1000,0,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADG704BRMZ-REEL7","A01","ADG704BRMZ-REEL7^ADI","Semiconductor",70680,66928.38,3751.62,93000,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADM202EARNZ-REEL","A01","ADM202EARNZ-REEL^ADI","Semiconductor",494,481.45,12.55,2500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM202EARNZ-REEL","A01","ADM202EARNZ-REEL^ADI","Semiconductor",494,481.45,12.55,2500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADM202EARNZ-REEL","A01","ADM202EARNZ-REEL^ADI","Semiconductor",0,0,0,0,494,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM690AARNZ-REEL","A01","ADM690AARNZ-REEL^ADI-CSP2","Semiconductor",4094.25,3496.95,597.300000000001,7500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADP3334ARZ-REEL7","A01","ADP3334ARZ-REEL7^ADI-CSP1","Semiconductor",1476.8,1439.32,37.4800000000002,2000,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADSP-CM403CSWZ-CF","A01","ADSP-CM403CSWZ-CF^ADI","Semiconductor",847.88,773.66042,74.21958,94,0.000000000000909,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADUM4402BRIZ","A01","ADUM4402BRIZ^ADI-CSP1","Semiconductor",473.6,441.03704,32.56296,148,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","LT1112IS8#TRPBF","A01","LT1112IS8#TRPBF^ADI","Semiconductor",0,0,0,0,6900,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1461DHS8-3#TRPBF","A01","LT1461DHS8-3#TRPBF^ADI-CSP1","Semiconductor",3725,3167.5,557.5,2500,0,1
2019,4,"BRANCH-HONGKONG1",2089296,"TI","NE555DR","A01","NE555DR^TI","Semiconductor",6500,6301.1,198.900000000001,130000,0,1
2019,4,"BRANCH-HONGKONG1",2089723,"ADI","LTC6906CS6#TRMPBF","A01","LTC6906CS6#TRMPBF^ADI-CSP1","Semiconductor",6300,5473.45,826.55,5000,0,1
2019,4,"BRANCH-HONGKONG1",2089723,"NXP","BGU8009,115","A01","BGU8009,115^NXP","Semiconductor",0,0,0,0,992,0
2019,4,"BRANCH-HONGKONG1",2089729,"ADI","AD8237ARMZ-R7","A01","AD8237ARMZ-R7^ADI","Semiconductor",0,0,0,0,3400,0
2019,4,"BRANCH-HONGKONG1",2089729,"ADI","ADA4666-2ARMZ-R7","A01","ADA4666-2ARMZ-R7^ADI","Semiconductor",927,902.1,24.9,1000,0,1
2019,4,"BRANCH-HONGKONG1",2089729,"ADI","ADG451BRUZ-REEL7","A01","ADG451BRUZ-REEL7^ADI","Semiconductor",12010,11757.8,252.200000000001,10000,0,1
2019,4,"BRANCH-HONGKONG1",2089729,"ADI","ADM8617RCYAKSZ-RL7","A01","ADM8617RCYAKSZ-RL7^ADI-CSP1","Semiconductor",0,0,0,0,7260,0
2019,4,"BRANCH-HONGKONG1",2089729,"ADI","ADSP-BF706BCPZ-4","A01","ADSP-BF706BCPZ-4^ADI","Semiconductor",2923.2,2843.75616,79.4438400000004,336,0,1
2019,4,"BRANCH-HONGKONG1",2090221,"ADI","AD628ARZ-RL","A01","AD628ARZ-RL^ADI","Semiconductor",22316.022806563,21659.3682659512,656.654540611849,12500,8929.02699117302,1
2019,4,"BRANCH-HONGKONG1",2090221,"ADI","LT1990IS8#PBF","A01","LT1990IS8#PBF^ADI-CSP2","Semiconductor",2482.25214198286,2092.06242350061,390.189718482252,1600,0,1
2019,4,"BRANCH-HONGKONG1",2090221,"ADI","LTC6910-2CTS8#TRMPBF","A01","LTC6910-2CTS8#TRMPBF^ADI-NMS","Default APFC",0,0,0,0,8478.68217054263,0
2019,4,"BRANCH-HONGKONG1",2090221,"ADI","LTC6910-2CTS8#TRPBF","A01","LTC6910-2CTS8#TRPBF^ADI","Semiconductor",0,0,0,0,-5465.17701313426,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1934ES6#TRPBF","A01","LT1934ES6#TRPBF^ADI-CSP2","Semiconductor",14475,13227.45,1247.55,7500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT3680EMSE#TRPBF","A01","LT3680EMSE#TRPBF^ADI-CSP5","Semiconductor",10325,8742.3,1582.7,2500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","LTC1864IS8#TRPBF","A01","LTC1864IS8#TRPBF^ADI","Semiconductor",0,0,0,0,15000,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC2051HVIS8#TRPBF","A01","LTC2051HVIS8#TRPBF^ADI-CSP2","Semiconductor",7025,6765.775,259.225,2500,0,1
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","LTC2440IGN#TRPBF","A01","LTC2440IGN#TRPBF^ADI","Semiconductor",0,0,0,0,15125,0
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","LTC3530EDD#TRPBF","A01","LTC3530EDD#TRPBF^ADI","Semiconductor",0,0,0,0,-10875,0
2019,4,"LARGE-MEGA-HONGKONG",2089626,"ADI","LTC3530EDD#TRPBF","A01","LTC3530EDD#TRPBF^ADI-CSP1","Semiconductor",0,0,0,0,10875,0
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC3780EG#TRPBF","A01","LTC3780EG#TRPBF^ADI-CSP4","Semiconductor",30888,27294.192,3593.808,7200,0,1
2019,4,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC6101CCS5#TRPBF","A01","LTC6101CCS5#TRPBF^ADI-CSP2","Semiconductor",4600,4003.7,596.3,5000,0,1
